Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins,tenure,TotalCharges
0,74,1,0,0,0,177.4,136,51,12.02,12,12,612
0,130,1,0,0.23,1,115.6,129,36.3,8.39,12.6,9,326.7
1,137,0,0,0,0,237.3,103,56,8.84,14.2,23,1288
0,88,1,0,0.31,1,181.5,116,50.1,9.35,10.5,58,2905.8
0,80,1,0,0,3,51.5,90,23,8.2,9.5,34,782
0,116,1,1,2.21,3,155.7,104,65.1,9.27,8.2,12,781.1999999999999
0,123,1,1,4.02,2,245,88,105.2,13.25,14.9,27,2840.4
0,120,1,0,0,1,131.7,99,37,8.16,10.7,66,2442
0,146,0,0,0,1,111.1,126,46,15.67,10.5,55,2530
0,106,1,1,2.21,3,88.5,100,65.1,16.24,8.2,14,911.3999999999999
0,121,1,1,3.24,1,116,85,65.4,7.51,12,43,2812.2000000000003
0,137,1,0,0.23,1,155.5,81,40.3,6.66,9.1,58,2337.3999999999996
0,84,1,1,1.54,2,106.5,65,53.4,11.29,5.7,5,267
0,67,1,1,3.56,1,175.2,68,82.6,9.96,13.2,19,1569.3999999999999
1,161,1,0,0,4,154.7,84,42,8.89,5.9,69,2898
1,134,1,1,1.65,2,247.2,105,78.5,11.28,6.1,8,628
1,62,0,1,3.56,0,218.4,93,93.6,11.84,13.2,35,3276
0,120,1,1,2.43,1,227.5,81,83.3,11.75,9,54,4498.2
0,130,1,1,2,0,185,117,73,12.48,7.4,25,1825
0,20,1,0,0,2,186.8,89,54,12.67,12.3,66,3564
0,68,1,0,0,1,158.8,119,45,10.59,10.3,11,495
0,112,1,0,0,0,208.7,150,54,10.64,8.5,26,1404
0,77,1,0,0,3,185.9,95,50,10.6,11.3,50,2500
0,109,1,0,0,2,222.5,74,53,8.49,9,12,636
0,108,1,0,0,3,201.1,101,49,8.54,11.6,23,1127
0,79,1,1,2.46,1,167.9,114,74.6,12.19,9.1,1,74.6
1,119,1,0,0.21,3,239.1,88,64.1,12.18,10.9,26,1666.6
1,38,1,0,0.42,5,175.7,109,52.2,10.59,9.2,67,3497.4
1,109,1,1,2.43,6,111.2,90,66.3,13.18,9,61,4044.2999999999997
0,78,1,0,0,1,87.7,74,34,10.74,10.8,22,748
0,134,1,0,0,0,244.1,99,63,12.35,7.2,6,378
0,47,1,1,2.08,2,165,89,59.8,6.37,7.7,60,3588
0,59,1,1,2.46,0,127.4,110,55.6,5.17,9.1,5,278
0,151,1,0,0,0,194.8,106,58,14.64,5.5,24,1392
0,129,1,0,0,1,54.7,131,32,12.81,11.1,14,448
0,107,1,1,3.89,2,283.4,104,106.9,11.21,14.4,72,7696.8
1,137,0,0,0.21,0,258,112,67.1,12.33,10.9,72,4831.2
0,76,1,0,0.38,1,90.5,142,37.8,10.59,9.3,38,1436.3999999999999
0,24,1,0,0,0,235.6,132,50,5.8,16.2,57,2850
0,169,1,0,0,2,142.5,82,44,11.57,10,39,1716
0,30,1,0,0,1,54,68,25,8.97,10.2,45,1125
0,70,1,0,0,3,214.8,87,48,6.55,9.4,10,480
1,52,0,0,0,0,251.4,118,60,9.83,11,45,2700
0,3,1,0,0,4,139,99,45,12.54,6.1,3,135
0,38,1,0,0,2,117.3,114,38,10.44,14.4,33,1254
0,104,1,0,0,3,264,108,57,6.61,10.6,22,1254
0,27,1,0,0,1,82.6,105,32,10.2,9.1,5,160
0,166,0,1,3.08,1,175.8,126,82.8,12.68,11.4,59,4885.2
0,13,1,0,0,2,220.4,100,56,10.56,13.6,45,2520
0,52,1,0,0,2,217,104,50,7.62,11.8,70,3500
0,114,1,1,3.13,1,129,77,78.3,14.5,11.6,68,5324.4
0,156,1,0,0.42,1,150.5,106,43.2,7.65,3.5,27,1166.4
0,90,1,1,3,0,193.3,66,86,13.17,11.1,10,860
0,62,1,0,0,2,189.5,122,42,5.19,10.8,50,2100
0,82,1,1,2.97,2,137.8,95,73.7,11.78,11,64,4716.8
0,52,1,0,0,3,129.3,80,35,7.14,12.3,72,2520
0,146,1,0,0,1,115.6,77,38,10.68,10.7,71,2698
0,120,1,1,1.94,2,221.9,114,79.4,12.74,7.2,12,952.8000000000001
1,130,1,0,0,1,263.7,113,61,9.33,18.3,17,1037
0,90,1,0,0.24,1,61.3,91,29.4,9.72,11.4,60,1764
0,147,0,0,0,1,183.8,113,46,8.24,10.1,36,1656
1,159,1,0,0,0,167.4,68,41,7.19,10.3,1,41
0,74,1,1,3.56,4,154.1,122,78.6,9.77,13.2,10,786
0,130,1,0,0.32,0,252,101,61.2,8.51,5.7,24,1468.8000000000002
0,155,0,0,0,0,163.1,94,53,14.59,11.2,63,3339
0,87,1,0,0,2,198.3,80,50,9.35,16.6,1,50
1,81,1,0,0,0,324.7,48,76,11.82,13.1,66,5016
0,99,1,0,0,2,128.3,78,41,10.77,14.3,3,123
0,131,1,0,0,2,187.9,110,49,10.03,10.2,49,2401
1,89,1,0,0,5,129.2,71,41,10.71,10.3,16,656
1,123,0,0,0,4,125.5,106,33,6.45,6.3,56,1848
0,130,1,1,3.4,1,257.2,108,97,11.22,12.6,42,4074
0,99,1,0,0,1,124.6,90,34,7.32,10.5,8,272
0,36,1,0,0,1,175.1,144,49,10.85,9.9,32,1568
0,87,1,0,0,3,124.3,91,36,8.67,7.5,11,396
0,139,1,0,0,2,271.6,130,60,7.8,11.6,1,60
0,189,1,0,0,1,219.9,80,50,7.17,11.7,53,2650
0,96,1,1,2.81,3,183.3,115,77.1,10.07,10.4,62,4780.2
0,112,1,0,0,2,101.1,119,36,10.72,10.3,48,1728
0,75,1,0,0,1,203.3,70,55,11.45,14.3,47,2585
0,178,1,1,2.84,2,175.4,88,74.4,9.5,10.5,44,3273.6000000000004
1,112,1,0,0.28,2,266,97,66.8,10.73,14.2,21,1402.8
0,108,1,1,2.92,0,171.6,110,70.2,6.81,10.8,40,2808
0,100,1,0,0,0,78.7,98,33,11.28,14,6,198
0,121,1,1,2.54,0,211.9,110,80.4,10.76,9.4,69,5547.6
0,116,1,0,0.16,1,63.7,101,29.6,9.79,10,20,592
0,161,1,0,0,1,173.4,100,48,10.69,11.5,44,2112
0,19,0,0,0,0,237.7,98,59,10.36,4.5,7,413
0,104,1,0,0,1,225.9,123,53,8.14,10.1,64,3392
0,119,0,1,3.29,0,173,101,80.9,10.47,12.2,6,485.40000000000003
0,125,1,0,0,0,224.9,102,51,7.19,8,52,2652
0,156,1,0,0,1,237.7,122,56,9.08,7.7,26,1456
0,109,1,0,0,2,137,128,42,10.85,10,53,2226
0,95,1,0,0,2,142.5,109,40,8.81,8.2,62,2480
0,90,1,0,0,1,142.4,126,35,6.31,4.6,43,1505
0,105,1,1,2.35,2,147,112,65.5,9.87,8.7,61,3995.5
0,101,1,0,0,1,220.3,124,54,9.43,10.6,3,162
0,95,1,0,0,1,149.2,96,48,13.04,8.1,12,576
0,123,1,0,0.24,0,204.4,88,49.4,6.88,10,59,2914.6
0,160,1,0,0.17,1,216.8,77,56.7,10.37,5.6,35,1984.5
0,141,1,1,2,1,308,123,94,12.39,7.4,68,6392
0,87,1,0,0,0,58,125,16,3.38,11.5,34,544
0,81,1,0,0,2,173.2,80,50,11.81,11.8,67,3350
0,75,1,1,3.54,4,210.3,90,92.4,12.09,13.1,2,184.8
0,126,1,1,3.27,0,58.9,125,68.7,15.28,12.1,19,1305.3
0,28,1,0,0,3,236.8,102,55,8.36,9.7,72,3960
0,153,1,0,0.33,0,228.9,102,56.3,8.04,12.5,60,3378
1,97,1,1,2.32,2,90,87,62.2,13.82,8.6,45,2799
0,115,1,0,0,2,146.7,128,34,5.31,11.1,17,578
0,95,1,0,0,1,237.3,83,54,7.7,11.2,16,864
1,17,0,0,0.36,0,162.8,118,51.6,11.48,13.6,33,1702.8
0,105,1,1,2.4,1,186.9,114,78,12.82,8.9,39,3042
0,121,1,0,0,2,86.1,100,37,12.99,9.1,59,2183
0,125,1,0,0,2,212.3,89,55,10.77,11.3,5,275
0,124,1,0,0,2,151,98,36,6.03,9.2,61,2196
0,35,1,0,0,2,158.6,67,39,6.52,6.9,62,2418
1,134,1,0,0,0,296,93,70,11.32,12.3,58,4060
0,123,1,1,1.78,3,212.3,77,75.8,12.58,6.6,40,3032
0,124,1,0,0,3,234.4,61,56,8.97,10.4,26,1456
0,133,1,0,0,2,176.8,92,46,9.38,6.5,6,276
0,185,1,1,2.59,0,157.3,123,74.9,12.89,9.6,57,4269.3
0,1,1,1,2.7,1,146.6,68,67,8.64,10,35,2345
0,107,1,0,0,1,260.5,108,53,5.12,9.8,69,3657
0,91,1,1,1.67,1,146.1,98,65.7,13.87,6.2,27,1773.9
1,178,0,0,0,2,124.5,134,34,7.06,11.4,14,476
0,123,1,0,0.2,1,209.4,49,58,11.87,9.8,63,3654
1,170,1,0,0,1,285.7,44,63,8.38,8.7,21,1323
0,135,1,0,0,1,190.9,44,47,8.07,8.4,55,2585
0,85,1,0,0,1,144.4,88,48,13.23,9.9,61,2928
0,134,1,1,3,2,208.8,130,77,6.65,11.1,31,2387
0,148,1,1,2.94,1,77.6,141,60.4,10.35,10.9,22,1328.8
1,93,1,0,0.24,1,271.1,101,69.4,11.87,8.4,37,2567.8
0,138,1,0,0,0,240.8,104,54,7.23,11.6,36,1944
0,159,1,0,0,0,114.8,98,36,9.63,12.2,22,792
0,103,1,1,3.19,1,138.8,80,67.9,7.1,11.8,51,3462.9
0,150,1,1,1.94,0,209.8,112,68.4,7.75,7.2,52,3556.8
0,37,1,0,0.32,3,134.9,98,48.2,12.42,14.7,34,1638.8000000000002
0,33,0,0,0,0,164,99,41,7.66,6.4,72,2952
0,55,1,0,0,1,245.5,130,59,9.64,9.1,16,944
0,134,1,1,4.48,0,80.3,94,75.8,10,16.6,53,4017.3999999999996
0,107,1,0,0,2,90.7,90,34,10.38,5.6,18,612
0,80,1,1,1.03,1,190.3,115,65.3,12.83,3.8,56,3656.7999999999997
1,78,1,0,0,1,108.6,108,37,10.5,7.9,6,222
1,85,1,1,2.51,4,89.8,88,61.1,11.66,9.3,57,3482.7000000000003
0,61,1,1,2.7,2,252.4,106,86,9.39,10,21,1806
0,97,1,1,1.81,5,183.4,94,73.1,13.46,6.7,30,2193
0,136,0,0,0,2,183.4,103,44,7.1,10.4,60,2640
0,135,1,0,0.32,3,155.2,100,41.2,6.8,3.8,68,2801.6000000000004
0,87,1,1,0,1,165.8,122,45,9.35,0,61,2745
0,165,1,0,0,0,209.4,67,59,13.69,12.8,23,1357
1,148,1,0,0,2,279.3,104,65,10.08,7.9,36,2340
0,99,1,0,0,2,174.1,102,39,4.96,7.7,29,1131
0,123,1,0,0,2,175.7,78,46,9.23,9.1,48,2208
0,127,0,0,0.3,1,256.5,87,66,11.11,13,39,2574
0,151,1,0,0,0,170.2,89,45,9.38,4.3,7,315
0,185,1,0,0.19,1,139.6,92,46.9,12.51,10.8,15,703.5
0,65,1,1,3.38,4,208.8,119,81.8,7.11,12.5,38,3108.4
0,58,1,0,0,4,210.1,126,57,12.45,14.4,15,855
0,104,1,0,0.3,2,113.6,87,36,7.93,10.5,33,1188
0,44,1,0,0,0,202.6,89,49,8.15,8.3,58,2842
0,58,1,0,0,4,174.4,112,53,13.29,0,58,3074
0,108,1,0,0,0,210.6,117,50,8.21,9.4,34,1700
0,132,1,0,0,1,121.5,88,43,12.65,10.7,46,1978
0,80,1,0,0.35,2,127.8,67,41.5,9.08,15.9,43,1784.5
0,162,1,0,0,2,135.2,98,44,12.1,10.2,56,2464
0,110,1,0,0,2,99.4,62,41,13.75,16.7,27,1107
1,96,1,0,0,1,276.9,105,69,12.35,10.3,41,2829
1,168,1,0,0,2,163.4,134,49,12.01,11.6,2,98
1,72,1,0,0,4,287.4,116,69,11.77,5,38,2622
0,125,1,1,2.75,1,120.5,104,67.5,11.39,10.2,4,270
0,170,1,0,0,2,184.1,106,49,10.25,9.8,44,2156
0,71,1,0,0.32,3,185,84,55.2,11.63,14.9,6,331.20000000000005
0,124,1,0,0,1,160.9,109,40,7.21,12.9,50,2000
0,68,1,0,0,2,207.6,68,57,12.58,10.9,65,3705
0,97,1,0,0,1,209.2,134,36,0,11.8,54,1944
0,98,0,0,0,1,158.4,71,53,15.33,2.1,4,212
1,24,1,0,0,2,149,73,37,6.55,8.6,41,1517
0,136,1,0,0.16,0,204.5,63,54.6,10.44,9.8,43,2347.8
1,44,1,0,0,0,288.8,86,65,8.8,9.5,45,2925
0,96,1,1,3.62,0,108.6,90,72.2,10.32,13.4,11,794.2
0,31,1,0,0.19,1,97.5,129,40.9,13.02,7,5,204.5
0,72,1,0,0,0,166.5,102,51,13.05,13.3,51,2601
0,24,1,0,0,1,156.2,104,35,4.5,7.3,72,2520
0,112,1,1,3.11,4,225.2,89,92.1,12.84,11.5,38,3499.7999999999997
1,117,0,0,0,1,287.4,118,71,12.98,10,70,4970
0,137,1,1,2.11,0,175.3,96,72.1,12.07,7.8,16,1153.6
0,136,1,0,0,0,102.1,75,37,10.98,9.8,26,962
0,95,1,0,0,0,157.9,103,49,12.98,14,19,931
0,82,1,1,1.11,1,146.5,73,57.1,12.32,4.1,47,2683.7000000000003
1,145,1,0,0,1,245.8,116,67,14.34,9,43,2881
0,56,0,0,0,1,177.7,114,49,10.78,10.5,60,2940
0,155,0,0,0,2,250.8,146,56,7.63,10,2,112
1,133,1,0,0,0,117.8,100,37,9.96,11.8,12,444
0,53,1,0,0,2,119.7,113,37,9.49,12.9,66,2442
1,123,1,0,0,5,242.2,87,61,11.31,8.2,4,244
0,136,1,0,0,7,163.4,83,49,12.47,9.8,10,490
0,57,1,0,0,3,161,113,46,10.4,8.4,28,1288
0,62,1,0,0,1,128.7,111,37,8.48,10.3,61,2257
0,112,1,0,0,1,81.6,94,37,13.41,8.6,69,2553
0,55,1,1,1.97,1,207.7,91,72.7,9.99,7.3,13,945.1
1,95,1,0,0,6,128.6,115,41,10.81,6.3,29,1189
0,125,1,0,0,1,233.3,65,58,10.49,9.1,15,870
1,1,1,0,0,5,182.1,106,43,6.75,10,16,688
1,98,1,1,2.16,6,168,81,64.6,8.16,8,60,3875.9999999999995
0,105,1,0,0,1,251.6,88,58,8.76,5.4,22,1276
0,113,1,1,3.13,0,183.8,102,78.3,9.17,11.6,23,1800.8999999999999
1,99,1,0,0,3,256.4,44,62,10.73,7.9,38,2356
0,103,1,0,0,1,180.2,134,39,4.89,8.4,34,1326
0,177,1,0,0,1,227.8,81,53,8.09,8,44,2332
0,149,1,1,2.75,0,147.8,132,76.5,13.84,10.2,69,5278.5
1,160,1,0,0,1,234.9,136,63,13.54,13.9,51,3213
0,116,1,0,0,2,110.9,54,37,10.67,7.9,6,222
0,90,1,1,1.73,1,124.5,94,58.3,11.59,6.4,28,1632.3999999999999
1,148,0,0,0.21,0,233.5,81,58.1,9.39,9.6,3,174.3
1,147,1,1,2.73,2,197.3,134,73.3,7.06,10.1,70,5131
0,95,1,0,0,0,58.2,96,28,10.11,10.4,37,1036
0,201,1,0,0.24,1,212.7,72,58.4,11.26,7,28,1635.2
0,80,1,0,0,0,151.5,89,37,6.59,11.8,43,1591
0,122,0,0,0,1,146.3,117,44,10.94,11.5,41,1804
0,132,1,0,0,0,195.1,100,46,7.44,6.7,17,782
0,83,1,0,0,1,208.9,71,54,10.74,13,32,1728
1,99,1,0,0.12,7,135.7,107,42.2,10.42,8.8,72,3038.4
1,84,1,0,0,3,225.9,86,62,13.78,14.3,65,4030
0,46,1,0,0.3,1,122.2,67,38,8.36,9.7,13,494
0,87,1,0,0,2,153.3,106,46,11.23,8.9,28,1288
0,150,1,0,0,1,214,117,53,9.62,7.9,63,3339
0,73,1,0,0.43,1,194.8,112,52.3,8.36,10.8,46,2405.7999999999997
0,7,1,0,0,3,206.7,87,60,14.06,11,69,4140
0,89,1,1,2.84,2,188,105,73.4,7.57,10.5,8,587.2
1,131,0,0,0.34,3,122.3,83,34.4,5.94,13.7,23,791.1999999999999
0,105,1,0,0,3,259.3,96,59,8.76,12,40,2360
1,108,0,0,0.38,2,115.1,114,41.8,10.57,13.8,25,1045
0,47,1,1,2.24,1,172.9,109,64.4,6.88,8.3,11,708.4000000000001
0,101,0,0,0,1,156.4,116,38,6.52,7.3,1,38
0,182,1,1,3.13,1,128.1,104,65.3,7.17,11.6,28,1828.3999999999999
0,161,1,0,0,1,196.6,73,48,8.51,12.5,58,2784
1,128,1,0,0,1,227.9,130,65,15.13,5.5,62,4030
0,69,1,1,3.56,2,194.9,63,85.6,9.58,13.2,44,3766.3999999999996
0,113,1,1,3.59,1,44.9,63,55.9,6.71,13.3,35,1956.5
0,87,1,1,2.11,0,262.8,114,85.1,10.79,7.8,33,2808.2999999999997
0,71,1,0,0.21,0,211.2,70,60.1,12.64,12.3,34,2043.4
0,76,1,0,0,1,204,69,54,11.26,9.6,22,1188
0,87,1,0,0.42,3,223.2,109,53.2,6.38,14.5,1,53.2
0,117,1,0,0.39,1,119,82,40.9,9.38,11.5,43,1758.7
1,177,1,0,0,3,266.1,91,65,11.26,8.9,2,130
0,95,1,0,0,1,134.4,104,36,7.62,9.4,63,2268
0,76,1,0,0,1,171.1,78,51,12.86,16.2,6,306
0,66,1,0,0,2,170.5,103,51,12.72,10.5,15,765
0,110,1,0,0.23,1,178.5,124,45.3,7.35,9.9,37,1676.1
0,204,1,0,0,3,205.2,145,49,7.74,14.1,23,1127
0,32,1,1,3.51,0,232.8,97,91.1,9.18,13,1,91.1
0,133,1,1,1.81,5,239.9,107,81.1,12.69,6.7,27,2189.7
0,185,1,0,0,2,55.6,97,34,14.44,12.1,65,2210
0,103,1,1,2.86,1,153.5,78,75.6,12.1,10.6,4,302.4
0,91,1,0,0,1,109.8,100,35,9.48,11.1,34,1190
0,131,1,0,0,2,196.1,89,50,9.28,5.2,35,1750
0,153,1,0,0,0,166.8,127,41,7.18,11.8,18,738
0,132,1,1,1.92,2,113.2,96,62.2,13.5,7.1,41,2550.2000000000003
0,148,1,0,0.15,1,203,92,49.5,7.55,14.6,46,2277
0,141,1,0,0,5,242.8,90,62,11.71,6,15,930
0,105,1,0,0,2,156.5,102,39,7.01,12.2,4,156
1,169,1,0,0.25,3,266.7,105,61.5,7.91,13.8,47,2890.5
0,127,1,1,2.65,1,182,80,76.5,10.81,9.8,46,3519
0,57,1,0,0,0,85.9,92,32,9.7,10.1,11,352
0,123,1,1,0.78,0,146.6,87,42.8,5.74,2.9,46,1968.8
1,103,1,1,3.75,4,110.5,101,74.5,10.42,13.9,50,3725
0,101,1,0,0,1,118.6,89,38,9.98,11.5,66,2508
0,123,1,1,4.21,2,197.6,105,83.1,4,15.6,57,4736.7
0,78,1,1,2.92,6,210.3,116,82.2,9.61,10.8,15,1233
0,101,1,1,2.54,4,220.3,96,87.4,14.29,9.4,46,4020.4
0,129,1,0,0,1,150,98,46,11.62,12.5,49,2254
0,67,1,1,2.48,0,161.7,114,70.8,10.38,9.2,60,4248
0,37,1,0,0,3,191.4,116,47,8.37,14,32,1504
0,64,0,0,0.26,3,146.7,83,40.6,7.42,12.5,4,162.4
0,173,1,0,0,1,109.4,103,28,5.07,7.8,18,504
0,135,1,0,0.33,1,144.1,115,49.3,12.49,13.6,36,1774.8
0,75,1,1,3.02,1,248.9,93,87.2,8.54,11.2,23,2005.6000000000001
1,88,1,0,0,4,85.7,112,34,11.08,11.6,40,1360
0,112,1,0,0,3,214.8,112,55,10.49,9.4,17,935
0,113,1,0,0,0,158.9,137,48,12.14,6.5,22,1056
0,121,1,1,1.73,2,110,94,48.3,7.08,6.4,26,1255.8
0,70,1,0,0,1,152.8,145,42,9.18,10.5,63,2646
0,90,1,0,0.22,0,145.6,103,44.2,9.86,10.5,9,397.8
0,39,1,0,0,0,93.3,83,33,9.98,6.5,69,2277
0,142,1,0,0.42,0,216.8,134,57.2,9.39,8.3,38,2173.6
0,176,1,0,0.32,1,201.9,101,51.2,7.74,9,56,2867.2000000000003
0,105,1,0,0.3,1,146.4,81,48,11.26,8.5,59,2832
1,57,1,0,0,2,272.7,74,66,11.25,10.5,70,4620
0,110,1,0,0.24,1,18.9,92,28.4,12.92,14.8,8,227.2
0,88,1,0,0,2,172.8,81,46,9.67,12.8,44,2024
0,95,1,0,0,0,190.2,119,46,7.86,14,1,46
0,147,1,0,0,3,130.6,83,40,10.41,15.6,23,920
1,101,1,0,0,4,158.4,92,43,9.4,13.5,42,1806
0,115,1,0,0,1,166.5,111,49,11.81,15.6,7,343
0,103,1,0,0,2,129.3,103,40,10.14,12.9,21,840
0,82,1,0,0,0,199.3,112,51,9.67,7,33,1683
0,141,1,0,0,0,185.1,126,52,11.65,9.1,11,572
0,149,1,0,0,2,175.4,80,47,9.87,9.7,71,3337
0,131,1,0,0,2,263.4,123,58,7.6,10.7,4,232
0,119,1,0,0,1,94.2,108,39,13.21,7.3,33,1287
0,112,1,0,0.26,3,189.4,83,53.6,10.95,7.1,27,1447.2
0,116,1,1,3.19,2,118,103,66.9,8.36,11.8,67,4482.3
0,94,1,0,0,3,212.1,98,53,9.47,8.4,2,106
0,90,1,0,0.22,2,222,93,56.2,9.35,12.4,23,1292.6000000000001
0,114,1,1,3.51,0,222.8,98,89.1,9.03,13,39,3474.8999999999996
0,63,1,1,3.29,1,190,137,75.9,5.83,12.2,64,4857.6
1,130,1,0,0.33,4,271.8,129,70.3,11.86,8.7,29,2038.6999999999998
0,122,1,1,2.27,3,195.4,83,79.7,13.41,8.4,24,1912.8000000000002
0,166,1,0,0,3,199.6,93,53,10.72,7.2,37,1961
0,62,1,0,0,0,100,98,32,8.68,10.1,54,1728
0,78,1,1,2.57,2,160.6,85,72.7,11.16,9.5,52,3780.4
0,148,1,1,2.67,1,158.7,91,67.7,8.03,9.9,26,1760.2
1,154,1,0,0,3,154.5,122,45,10.71,12,48,2160
0,110,1,1,1.7,1,192.3,114,61,6.47,6.3,32,1952
1,75,1,0,0,0,305.1,106,68,9.4,8.5,7,476
0,84,1,1,2,2,193,106,66,7.68,7.4,46,3036
0,113,1,0,0.27,1,72.5,88,32.7,10.2,6.6,27,882.9000000000001
0,181,1,1,1.7,2,105.2,61,64,17.07,6.3,18,1152
0,51,1,0,0,2,180.5,88,43,6.74,10,7,301
0,102,1,1,3.86,0,214.7,86,102.6,15.72,14.3,71,7284.5999999999995
0,107,1,0,0,1,86.8,95,24,5.41,13.2,20,480
1,88,1,0,0,5,131.5,99,38,8.74,7.9,36,1368
0,82,1,0,0.21,0,135.4,102,46.1,11.86,17.5,69,3180.9
0,204,1,0,0,6,174.3,85,52,12.71,5.9,25,1300
0,130,1,0,0,3,203.9,63,51,9.59,12.1,70,3570
0,174,1,0,0,0,235.5,108,53,7.12,12.5,52,2756
0,129,1,0,0,2,157,113,49,12.85,12.1,49,2401
0,190,0,0,0,3,111.9,55,38,11.15,10,58,2204
0,54,0,0,0,3,236.3,91,54,7.64,11.2,2,108
0,78,1,0,0,0,163.6,88,52,14.17,8.6,9,468
0,100,1,1,2.4,1,213.6,127,76,8.8,8.9,72,5472
0,70,1,1,2.54,3,143.4,72,64.4,8.5,9.4,42,2704.8
0,111,1,0,0.35,1,78.3,119,34.5,9.91,12.1,11,379.5
0,117,1,0,0,1,97.1,98,36,11.4,10.6,6,216
0,68,1,0,0,0,94.1,93,29,7.38,10.1,33,957
1,27,1,0,0.36,2,226.3,95,65.6,13.72,8.2,48,3148.7999999999997
0,91,1,0,0,1,133.8,61,37,7.94,10.5,24,888
0,181,1,1,2.86,1,190.3,93,82.6,12.45,10.6,68,5616.799999999999
0,118,1,1,2.65,3,294.9,106,91.5,8.29,9.8,5,457.5
0,112,1,0,0,2,185.4,114,48,9.57,10,64,3072
0,93,1,0,0,0,179.5,121,47,9.6,12,58,2726
0,102,1,0,0,0,158,94,45,10.4,10.1,17,765
0,93,1,0,0,0,173,131,46,9.52,10.4,10,460
0,107,1,1,2.21,1,134.2,101,63.1,10.6,8.2,9,567.9
0,100,1,1,3.4,3,125.2,123,75,11.55,12.6,1,75
0,115,1,0,0,2,195.9,111,53,11.35,13.2,1,53
0,63,1,1,2.78,0,214.2,61,79.8,9.06,10.3,27,2154.6
0,57,1,0,0,0,221.1,101,58,11.84,9.5,56,3248
0,119,1,1,3.13,1,132,100,69.3,8.67,11.6,47,3257.1
0,73,1,0,0.41,1,157.6,92,48.1,9.92,9.1,25,1202.5
0,98,1,1,2.97,2,110.3,71,64.7,9.12,11,69,4464.3
0,139,0,0,0,0,161.5,121,44,9.65,11.2,26,1144
0,31,1,1,2.86,1,171.8,116,78.6,12.04,10.6,48,3772.7999999999997
0,129,1,1,3.08,1,211,99,80.8,7.76,11.4,21,1696.8
1,115,1,0,0,7,139.3,89,41,9.62,9.3,2,82
1,108,1,0,0.27,2,291.6,99,71.7,11.06,14,54,3871.8
0,139,1,0,0.35,0,139,110,38.5,6.65,12.1,2,77
0,102,1,0,0,4,234.8,125,57,9.96,10,39,2223
0,149,1,0,0,1,187.6,83,50,10.07,8.8,11,550
0,113,1,0,0,2,159.8,143,46,10.51,13.1,69,3174
0,131,1,1,1.4,1,177.1,100,61,9.7,5.2,51,3111
0,83,1,0,0,0,117.9,101,34,8.02,11.4,21,714
0,96,1,1,2.92,2,247.6,95,93.2,12.82,10.8,49,4566.8
0,98,1,0,0,1,169.9,77,41,6.92,8.5,52,2132
0,3,1,0,0,3,185,120,49,10.19,14.1,68,3332
0,77,1,1,3.05,0,204.9,84,82.5,10.05,11.3,12,990
0,75,1,1,2.54,3,225.5,119,79.4,9.1,9.4,47,3731.8
1,40,1,0,0,4,169.7,115,41,7.07,10.5,10,410
0,108,1,0,0,0,239.3,102,60,11.17,10.6,10,600
1,100,1,0,0,4,113.3,96,37,9.9,11.7,40,1480
0,16,1,0,0.33,3,161.9,100,51.3,11.51,10.2,1,51.3
0,115,1,1,1.51,2,133.3,110,54.1,9.29,5.6,10,541
0,108,1,1,2.35,3,170.7,88,62.5,5.5,8.7,49,3062.5
0,107,1,0,0.21,5,189.7,76,48.1,7.81,8.3,2,96.2
1,161,1,0,0,2,322.3,100,75,11.52,7.8,12,900
0,147,1,0,0.26,2,124.4,74,51.6,16.05,10.4,19,980.4
0,107,1,0,0,3,146.9,94,35,5.72,11.4,44,1540
0,120,1,0,0.26,1,192.6,123,53.6,10.32,10.8,16,857.6
0,107,1,1,2.78,1,96.3,83,59.8,8.98,10.3,26,1554.8
0,58,1,0,0,3,131.9,96,37,8.38,14.7,62,2294
0,91,1,0,0,2,147.2,121,40,8.76,13.3,64,2560
0,13,1,0,0,2,143.1,139,45,11.98,7.1,8,360
0,104,1,0,0.27,5,280.4,127,65.7,8.97,15.2,15,985.5
0,93,1,1,2.89,1,237.2,85,87.9,10.66,10.7,18,1582.2
0,95,1,0,0.22,2,184.2,95,49.2,9.08,12.8,27,1328.4
0,104,1,0,0.34,3,109.1,141,38.4,9.36,10,2,76.8
1,35,1,0,0,5,138.1,115,37,7.91,10.3,54,1998
0,62,1,0,0,3,186.8,94,50,10.38,8.8,2,100
0,143,1,0,0,1,155.4,112,52,14.55,13.9,67,3484
0,62,1,0,0,4,245.3,91,53,6.15,8.5,13,689
1,60,0,0,0,0,205.9,97,59,13.87,11,47,2773
0,41,1,0,0,1,207.2,138,54,10.71,11.9,70,3780
0,34,1,1,2.89,2,151.5,100,75.9,12.44,10.7,26,1973.4
1,56,1,0,0.25,0,221.9,112,64.5,13.91,7.1,2,129
0,183,1,0,0.28,1,190,100,56.8,12.33,9.5,30,1704
0,94,1,0,0,2,220.8,111,51,7.81,10.5,31,1581
0,73,1,1,1.7,2,173.7,117,64,10.2,6.3,18,1152
0,123,1,0,0,2,114.8,94,33,7.5,9.6,37,1221
0,64,1,0,0.29,3,113.8,97,38.9,9.62,10.4,35,1361.5
